WKT,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,dem_share,name,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,sepct_hisp,bpct_hisp,seln_pop_den,bln_pop_den
"POLYGON ((-94.4435910606106 43.5009867711577,-94.2461798909989 43.5001277114671,-93.9698042535425 43.4992686517765,-93.9698042535425 43.255295699647,-93.9698042535425 42.9073765249552,-94.4435910606106 42.9082355846458,-94.4435910606106 43.255295699647,-94.4435910606106 43.5009867711577))",-0.610644819288581,0.920741407350721,-0.514707806578174,-0.465215761864105,-0.573658896705253,-0.60238044552619,-0.484856427151309,-0.934696365086231,-0.234289008577048,Kossuth,1,-0.0942067533353145,0.0432039312404119,0.13657392083953,0.739798247222792,0.254121891536002,0.757406505316847,0.0520555599099152,0.0702533606581429,0.0263245798003157,0.0987282557548138,0.0932767389274504,0.050863616732946,0.0418883206772658,0.157182282937689,0.053863537555719,0.318723998588354,0.150237258998578,0.0970522510155833,0.0828724426621835,0.173844242315641
"POLYGON ((-91.7193169199692 40.8138480589706,-91.4106376365764 40.81298899928,-91.2921909348093 40.7726131938219,-91.2814230528305 40.7528548209382,-91.1127262351623 40.6961568813588,-91.1199048231482 40.6729622697127,-91.1845121150211 40.6377408223982,-91.2491194068941 40.6385998820888,-91.3603875206752 40.6016603153931,-91.4070483425834 40.542385196742,-91.3675661086611 40.5123181075711,-91.3819232846328 40.4350027354173,-91.374744696647 40.3920497508875,-91.4178162245622 40.3783047958379,-91.4860128104281 40.3843182136721,-91.5254950443504 40.4109490640806,-91.5290843383434 40.4590564067541,-91.5649772782728 40.4607745261353,-91.6224059821598 40.5097409284993,-91.6188166881669 40.5406670773608,-91.6834239800398 40.5526939130291,-91.7157276259763 40.5982240766308,-91.7193169199692 40.8138480589706))",0.213062764551009,0.226920150484461,-0.329184989769125,-0.580881553244048,-0.436189841925734,-0.655240840039663,-0.420264051441997,-1.15530784930475,0.382309305819412,Lee,1,-0.0914792750915339,0.0406418498732387,0.0769274651287685,0.183845347668781,0.127356071605057,0.292216726312143,0.0518320214358726,0.234053978746663,0.0268853563052407,0.0921909402860215,0.0974875667592459,0.167584695262826,0.0336202129521113,-0.139437137178247,0.0521477647827498,0.235588023470731,0.144505493886494,0.137074182920931,0.0764967155501709,0.530621761158431
"POLYGON ((-91.8305850337503 42.2991622640126,-91.5972809242092 42.2965850849408,-91.3639768146681 42.2965850849408,-91.3675661086611 41.9478068505585,-91.3675661086611 41.8601827621176,-91.8305850337503 41.8619008814988,-91.8341743277433 41.9495249699397,-91.8305850337503 42.2991622640126))",1.12902817970298,-0.727084077706646,0.355726077040324,1.17513546134236,-0.250606617973384,-0.0561563688869779,-0.448971773979469,-1.17536343877916,1.42220338864701,Linn,1,-0.0915993336026148,0.0420792869143326,0.0938958279119951,0.589570585145511,0.163434298901683,0.455245167364551,0.0535842580950635,0.183120237324916,0.0271541554344048,0.0964319209788249,0.0948654362298725,0.0867903613078177,0.0390547838425494,-0.0234793828006734,0.0535635222550138,0.306316890572937,0.141843278266411,0.219080787803351,0.0832571862637203,0.401528683532496
"POLYGON ((-91.4824235164352 41.4237804392944,-91.3675661086611 41.4229213796038,-91.3675661086611 41.3361563508535,-91.07324400124 41.3335791717817,-91.1127262351623 41.2390826058161,-91.0409403553035 41.1660625321153,-90.9942795333953 41.1609081739717,-90.9476187114871 41.096478697177,-90.9476187114871 41.0724250258403,-91.371155402654 41.0741431452214,-91.371155402654 41.1609081739717,-91.4860128104281 41.1626262933529,-91.4824235164352 41.4237804392944))",-0.288345549123325,-0.119990477948669,-0.0492403935116643,-0.738607632398516,-0.553038538488325,0.754369680319595,0.455321485950893,-0.894585186137409,-0.0505122693157198,Louisa,1,-0.0912603000480191,0.0412181435519543,0.0810456839188004,0.325524882317168,0.135165348091969,0.337841571666879,0.053161091977536,0.216133813595104,0.0271108830681858,0.0950340415452179,0.0952658600082339,0.135025004192161,0.0364710905021947,-0.100278550167112,0.0527800709279566,0.261682833313037,0.14077662400087,0.169914507868445,0.079582065918412,0.488367501554595
"POLYGON ((-93.5570354443544 41.1609081739717,-93.3273206288063 41.1609081739717,-93.0976058132581 41.1609081739717,-93.0976058132581 40.8980359086491,-93.5570354443544 40.8980359086491,-93.5570354443544 41.1609081739717))",-0.464335175028539,0.55214886464052,-0.548684390507753,-0.517791121582261,-0.621773065878084,-0.302838209949848,-0.535094941591884,-0.874529596662998,-0.355630311162403,Lucas,1,-0.0933273206288063,0.0410294720413104,0.0900047754024153,0.2852157902954,0.171842025455401,0.28231919378785,0.0533491524708882,0.204313548462797,0.0256293576954323,0.0894021975668771,0.0977802231081018,0.136505492516507,0.0339862012569741,-0.0540455634523663,0.0528625993561356,0.236392359654097,0.149213625391739,0.141839738809281,0.0803469218843976,0.522641593797829
"POLYGON ((-96.5971674563746 43.5001277114671,-96.453595696657 43.5001277114671,-96.0515947694477 43.5001277114671,-95.8613621878219 43.5001277114671,-95.8613621878219 43.2578728787188,-96.0982555913559 43.2570138190282,-96.5540959284593 43.2595909981,-96.5792209864099 43.295671505105,-96.5289708705087 43.299966803558,-96.5253815765158 43.3944633695237,-96.6043460443604 43.4494431897219,-96.5792209864099 43.481228398274,-96.5971674563746 43.5001277114671))",-0.453257634577857,-0.206718135056952,-0.665844902542321,-0.128733459667907,-0.621773065878084,-0.531899919508227,-0.492033357785677,-1.01491872298388,-1.11500885281854,Lyon,1,-0.0962084594131022,0.0433805782901501,0.156770448125623,0.307946708581541,0.29302943115778,0.58306874288115,0.0490186923803469,-0.0261373686889941,0.0284162570669879,0.102445569182765,0.0928133336258779,0.033127985472649,0.0416641571704072,0.279070779377198,0.0578574809374904,0.245026226301717,0.157425929780296,-0.0949354404772321,0.0760566501297996,0.135732932651628
"POLYGON ((-94.242590597006 41.5036729905199,-93.8980183736837 41.5028139308293,-93.7903395538955 41.5122635874259,-93.7903395538955 41.1617672336623,-94.0128757814578 41.1566128755187,-94.242590597006 41.1574719352093,-94.242590597006 41.5036729905199))",-0.253672050635069,-0.380173449273516,-0.756821343833845,0.270839274190079,-0.614899613139108,-0.620000577030681,-0.535094941591884,-1.25558579667681,-0.0839869078329465,Madison,1,-0.0940164144357224,0.0413311868451605,0.0976676423604184,0.319851268207164,0.189466503279989,0.317082296776519,0.0536894457685238,0.166937942292788,0.0252778418701979,0.0905660326660216,0.0963848462208074,0.114008194138194,0.0362428210778248,0.0113994046314475,0.0531584324049861,0.234825895410062,0.149982721161472,0.120055258638176,0.0814055558224052,0.485660314385274
"POLYGON ((-92.8714802917029 41.5088273486635,-92.7566228839288 41.5088273486635,-92.4120506606066 41.5096864083541,-92.4084613666137 41.1617672336623,-92.6417654761548 41.1609081739717,-92.8714802917029 41.1609081739717,-92.8714802917029 41.5088273486635))",-0.076480755827415,-0.16335430650281,-0.0297520944547626,0.00796247559929871,-0.532418180271397,-0.496659656499246,-0.520741080323148,-1.03497431245829,-0.493384933014986,Mahaska,1,-0.0926408540243375,0.0413349112954354,0.0911568288811056,0.365361925495773,0.168424413542653,0.318717020440003,0.0536547030021699,0.209901803247594,0.0260648572546679,0.0905795676175316,0.0964151663376609,0.133598746866185,0.0339236211347028,-0.0651802104373595,0.0530702764647456,0.258465087451432,0.145378381028316,0.157683231893788,0.0813781040890559,0.497227198160055
"POLYGON ((-93.3273206288063 41.5079682889729,-92.8714802917029 41.5088273486635,-92.8714802917029 41.1609081739717,-93.0976058132581 41.1609081739717,-93.3273206288063 41.1609081739717,-93.3273206288063 41.4907870951609,-93.3273206288063 41.5079682889729))",0.159781984806534,-0.293445792165234,0.280534281939883,0.72298736776622,-0.553038538488325,-0.514279788003737,-0.542271872226252,-1.25558579667681,-0.0691012436919861,Marion,1,-0.093099306550008,0.0413346530848848,0.093738180563181,0.357205561388443,0.176712963110974,0.315912396655486,0.0538503607436758,0.200094074750445,0.0257438429869912,0.0901688834649726,0.096602271259204,0.129758221430757,0.0342489534025457,-0.0445603460077109,0.0530831886049133,0.252348740311632,0.14702598493105,0.147330142548929,0.0816994110243239,0.496065174202986
"POLYGON ((-93.2304096909969 42.2089609965,-93.0006948754487 42.2089609965,-92.7673907659076 42.2098200561906,-92.7673907659076 41.8627599411894,-93.2304096909969 41.8627599411894,-93.2304096909969 42.2089609965))",0.265534992299818,-0.250081963611093,-0.142542346876099,-0.328519826596899,-0.539291633010373,1.54727559802168,0.893114254647338,-0.734140470342122,0.749825319162953,Marshall,1,-0.0929988041760806,0.0420359687950229,0.104561227279413,0.544052585647508,0.194124253920553,0.440271707822509,0.0541308735914186,0.171193167459163,0.0258723252504899,0.0925029834765994,0.0947086833915141,0.101685772279132,0.0365251783156136,0.00715813839899576,0.0533653713226721,0.287902884829064,0.144883015319996,0.161622682220774,0.0839356586502822,0.40693682233855
"POLYGON ((-95.8793086577866 41.1600491142811,-95.3839860867609 41.1600491142811,-95.3839860867609 40.9014721474115,-95.8147013659136 40.9014721474115,-95.8398264238642 40.9401298334883,-95.8290585418854 40.9779284598746,-95.8613621878219 40.9951096536865,-95.8793086577866 41.0535257126471,-95.8649514818148 41.0801565630556,-95.8793086577866 41.1600491142811))",-0.148955550030859,-0.185036220779881,-0.704956384250374,0.228778986415554,-0.580532349444229,-0.567140182517209,-0.448971773979469,-1.09514108088152,-0.181100213488117,Mills,1,-0.0956212515878925,0.0410334429250334,0.0994680532676006,0.164823813842935,0.199328436007154,0.316394757806293,0.0504818759387208,0.087375353385304,0.0254186408440855,0.0922625466143867,0.0945544629408452,0.067336598436319,0.0405108233440321,0.113393255473168,0.053750929439806,0.181845115326324,0.151715545393657,0.0765654311525521,0.0754704139925233,0.479493315646002
"POLYGON ((-93.0258199333993 43.4992686517765,-92.5520331263313 43.5001277114671,-92.5556224203242 43.2132017748077,-93.0258199333993 43.2132017748077,-93.0258199333993 43.255295699647,-93.0258199333993 43.4992686517765))",-0.387104143488082,0.617194607471732,-0.367636851066176,-0.307489682709637,-0.608026160400132,-0.655240840039663,-0.570979594763724,-0.714084880867711,0.121891854512707,Mitchell,1,-0.0927897052264673,0.0433566313706289,0.128597383114827,0.981111837286654,0.23177846272038,0.834772429594163,0.0516774095410846,0.100979317058235,0.0271606475874024,0.0999338313420642,0.0964500144566536,0.0252388144143756,0.0438869308096592,0.118868924336861,0.0528112252390843,0.367487236399063,0.152785110329707,0.225900149891667,0.0845453734914466,0.168021452867892
"POLYGON ((-96.3566847588476 42.2149744143341,-95.6711296061961 42.2115381755717,-95.6711296061961 41.8627599411894,-96.1377378252783 41.8661961799518,-96.1628628832288 41.9057129257192,-96.1413271192712 41.9151625823158,-96.1305592372924 41.9718605218952,-96.1879879411794 41.9770148800388,-96.1843986471865 42.0027866707567,-96.2382380570806 42.0122363273533,-96.2202915871159 42.0259812824028,-96.27413099701 42.0474577746677,-96.270541703017 42.1187597289873,-96.3495061708617 42.1668670716607,-96.3566847588476 42.2149744143341))",-0.730696203459946,1.18092437867557,-0.44397437999841,-0.696547344623991,-0.608026160400132,-0.796201892075588,-0.535094941591884,-0.934696365086231,-0.226517889407494,Monona,1,-0.0959589035307402,0.0420521259503163,0.124597946044741,0.207858431987918,0.239678436414589,0.373012765928983,0.0501530671854675,0.0325390559865884,0.0263415944524367,0.0955138934643494,0.092318500430951,0.0544480145587628,0.0403050352665011,0.203218956863632,0.0560515647943557,0.204746626668177,0.153050619915867,-0.00916182581887451,0.0771193832439769,0.358159017957417
"POLYGON ((-93.0976058132581 41.1609081739717,-92.8714802917029 41.1609081739717,-92.6417654761548 41.1609081739717,-92.6381761821618 40.8988949683397,-93.0976058132581 40.8980359086491,-93.0976058132581 41.1609081739717))",-0.519051202671664,0.161874407653249,-0.457221520402712,-0.475730833807736,-0.62864651861706,-0.708101234553135,-0.606864247935564,-1.11519667035593,-0.445850834584338,Monroe,1,-0.0928689114882257,0.0410295148786921,0.0880774621060643,0.290527744217452,0.164727404141311,0.283237140268596,0.0532059656615061,0.216538809615995,0.0259250860449587,0.0895350334429532,0.0976429015127301,0.143699435582092,0.0331812256641865,-0.0779817543543353,0.0528602815791094,0.24266804102025,0.147614055645044,0.148729889995795,0.0801027641227813,0.524793891087731
"POLYGON ((-95.3839860867609 41.1600491142811,-95.1542712712127 41.1591900545905,-94.9281457496575 41.1583309948999,-94.9281457496575 40.9006130877209,-95.3839860867609 40.9014721474115,-95.3839860867609 41.1600491142811))",-0.360619019102985,0.443739293255167,-0.649299293260444,-0.360065042427793,-0.621773065878084,-0.496659656499246,-0.405910190173261,-1.21547461772798,-0.225087774982177,Montgomery,1,-0.0951561923203454,0.0410301183844599,0.0962674026873868,0.201811388397136,0.192586793192634,0.307452008247512,0.0515378031851528,0.115758368373373,0.0251935344602443,0.0915613454070783,0.0956818096254606,0.0843695995179004,0.0393468944939416,0.077471132795554,0.0532699754051538,0.195236887336445,0.152228762101342,0.0930209950267132,0.0772811984698095,0.490624750794191
"POLYGON ((-91.3675661086611 41.4229213796038,-91.3675661086611 41.5981695564856,-90.9009578895789 41.597310496795,-90.7825111878119 41.5964514371044,-90.7861004818048 41.4529884687747,-90.8471184796848 41.4555656478465,-90.9296722415224 41.4212032602226,-90.9763330634306 41.4340891555815,-91.0445296492965 41.416048902079,-91.07324400124 41.3335791717817,-91.3675661086611 41.3361563508535,-91.3675661086611 41.4229213796038))",0.446391462905729,-0.596992592044222,-0.0169228626991342,-0.0446128841188573,-0.456810200142662,0.313866392707327,0.60603702927262,-1.15530784930475,0.770942847945933,Muscatine,1,-0.0911122441778072,0.041484030436032,0.0829070667597752,0.398424549682833,0.13777638061414,0.371296589518313,0.0535224393292177,0.205190301161586,0.0273091499876178,0.0968229827215984,0.0946117469707416,0.116924725443244,0.0381226617405867,-0.0783825896227909,0.0530629485194218,0.275354396472062,0.139644374531939,0.18946677799851,0.0807817225354418,0.461089878340926
"POLYGON ((-95.8613621878219 43.2578728787188,-95.3875753807538 43.255295699647,-95.3875753807538 42.909953704027,-95.8577728938289 42.9090946443364,-95.8613621878219 42.9967187327773,-95.8613621878219 43.2578728787188))",-0.348397349032628,0.357011636146885,-0.522246991872577,-0.328519826596899,-0.539291633010373,-0.285218078445357,-0.326963953195214,-1.13525225983034,-0.78432551528173,O'Brien,1,-0.0956246351764411,0.0430831918749925,0.143866939141324,0.413212643604568,0.270532954587256,0.598054228305924,0.0505645480562236,0.0119415895547197,0.0271481866528482,0.099883678888511,0.0924596174288756,0.0473221634503696,0.0414551487234757,0.232805407278538,0.056551506609864,0.257987461077052,0.15430597691117,-0.0320664003645318,0.0788101691223297,0.187106166490073
"POLYGON ((-95.8613621878219 43.5001277114671,-95.4557719666197 43.5009867711577,-95.3875753807538 43.5001277114671,-95.3875753807538 43.255295699647,-95.8613621878219 43.2578728787188,-95.8613621878219 43.5001277114671))",-0.620562316162792,0.465421207532238,-0.85039691271957,-0.42315547408958,-0.539291633010373,-0.0737765003914688,-0.0973021728954393,-1.01491872298388,-0.960338675031135,Osceola,1,-0.0956239527179567,0.0433785697569616,0.150747451845003,0.464482815241911,0.282376775478939,0.678730686234863,0.0501892920825377,0.000844682126366154,0.0276214522132756,0.101745768442903,0.092830942517865,0.0395939668620272,0.0422537762709745,0.245038257756768,0.0565780337241432,0.270387379541314,0.155414070397127,-0.03929338503908,0.0783696841047909,0.129720534913762
"POLYGON ((-95.3839860867609 40.9014721474115,-94.9281457496575 40.9006130877209,-94.9281457496575 40.7270830302203,-94.9137885736857 40.7270830302203,-94.9137885736857 40.5750294649846,-95.2009320931209 40.578465703747,-95.373218204782 40.5801838231282,-95.3696289107891 40.7279420899109,-95.3839860867609 40.7288011496015,-95.3839860867609 40.9014721474115))",-0.253469862655695,0.595512693194662,-0.345623155725913,-0.181308819386063,-0.491177463837542,-0.373318735967811,-0.427440982076365,-1.03497431245829,-0.349778470171877,Page,1,-0.095149295945911,0.0407391692565623,0.0904020842737911,0.175222450170442,0.1829990042125,0.301861523316753,0.0511028406269174,0.124324983166836,0.02517016448131,0.0909842164573617,0.0965628746622296,0.0862830472955527,0.039518839838735,0.0578795271208187,0.0529036354522309,0.187342800438956,0.152448460127015,0.110761668042632,0.0758972012534458,0.51137482645824
"POLYGON ((-94.9137885736857 43.255295699647,-94.4435910606106 43.255295699647,-94.4435910606106 42.9082355846458,-94.9137885736857 42.909953704027,-94.9137885736857 43.255295699647))",-0.593713373436661,0.573830778917591,-0.315104248160425,0.375989993626391,-0.463683652881638,-0.390938867472302,-0.477679496516941,-0.994863133509464,-0.172005118247819,Palo Alto,1,-0.0946784953599467,0.0430821948167148,0.136896442246363,0.619954302100667,0.256519973463096,0.689106207631107,0.0520066201983116,0.0568795032596712,0.0263284302068153,0.0985185741899934,0.0927963249014353,0.055438144792674,0.0414438031157544,0.174980760509439,0.0546802168044231,0.295473687811889,0.150880395195227,0.0535297708196103,0.0819828212893546,0.192862665700785
"POLYGON ((-96.5361494584946 42.9090946443364,-95.8577728938289 42.9090946443364,-95.8613621878219 42.5603164099541,-96.5002565185652 42.5611754696447,-96.5146136945369 42.630759304583,-96.5756316924169 42.6823028860189,-96.629471102311 42.705497497665,-96.633060396304 42.7707860341503,-96.5935781623816 42.7931215861059,-96.5828102804028 42.8377926900169,-96.5433280464805 42.8515376450664,-96.5361494584946 42.9090946443364))",-0.242262709018572,-0.16335430650281,-0.530648753378092,0.134143338922873,-0.559911991227301,-0.285218078445357,-0.30543316129211,-0.91464077561182,-0.546779092403571,Plymouth,1,-0.0962147181004855,0.0427373259721584,0.142409838615201,0.228413289239371,0.268652324575113,0.448240296519741,0.0493824427020306,-0.00569688526482021,0.0274422419982391,0.0987203409495902,0.0920477684533458,0.0434972253969071,0.0406295064348293,0.25559289788577,0.0575439047738361,0.220868747810357,0.155135813746711,-0.0667867618021534,0.0764792330518213,0.250012501340368
"POLYGON ((-94.9137885736857 42.909953704027,-94.4435910606106 42.9082355846458,-94.4435910606106 42.6453633193232,-94.4435910606106 42.5585982905729,-94.9137885736857 42.5603164099541,-94.9137885736857 42.909953704027))",-0.765396983563636,0.834013750242438,-0.805260016722806,-0.728092560454885,-0.587405802183205,-0.0913966318959594,-0.405910190173261,-1.07508549140711,-0.556659356818213,Pocahontas,1,-0.0946786898171482,0.0427342759973,0.129203529905269,0.539630625006391,0.24368924527165,0.586053576447861,0.0526302936774777,0.0734224771135098,0.0259367148186379,0.0965678817997978,0.0927897368418572,0.0669854577233371,0.0402906930397375,0.153777594956995,0.0546791925908409,0.2785927476343,0.15003251580993,0.0561504280303572,0.0824036537675112,0.261169928978046
"POLYGON ((-93.8154646118461 41.86361900088,-93.6970179100791 41.86361900088,-93.3488563927639 41.8627599411894,-93.3488563927639 41.6007467355574,-93.3273206288063 41.6007467355574,-93.3273206288063 41.5079682889729,-93.3273206288063 41.4907870951609,-93.4134636846368 41.4925052145421,-93.4421780365804 41.5079682889729,-93.7903395538955 41.5122635874259,-93.7903395538955 41.6007467355574,-93.8154646118461 41.6007467355574,-93.8154646118461 41.86361900088))",1.68473970559753,-1.31249576318755,0.446274958654243,1.55367805131308,-0.161251732366697,0.771989811824086,-0.0757713809923354,-0.934696365086231,1.46832227013753,Polk,1,-0.0935738181609167,0.0416848737413448,0.102077365137553,0.420416171767669,0.194101161167261,0.368362506917343,0.0542131739686661,0.17061068082242,0.0254795660798126,0.0911939793926023,0.095427419951607,0.111876391506106,0.0359176691277851,0.0084998210591125,0.0533427097644566,0.259479099754681,0.147363151908492,0.132656607679569,0.0830173265766985,0.450311942667409
"POLYGON ((-95.9977553595536 41.5071092292823,-95.4988434945349 41.5062501695917,-95.1542712712127 41.5053911099011,-95.1542712712127 41.1591900545905,-95.3839860867609 41.1600491142811,-95.8793086577866 41.1600491142811,-95.8398264238642 41.1746531290213,-95.9223801857019 41.1909752631426,-95.911612303723 41.2270557701477,-95.9295587736877 41.2811765306553,-95.8828979517795 41.3163979779698,-95.9546838316383 41.3395925896159,-95.9367373616736 41.3911361710517,-95.9331480676807 41.4641562447524,-96.0049339475395 41.4727468416584,-95.9977553595536 41.5071092292823))",0.45783474972962,-0.401855363550587,0.00726305126597726,-0.0446128841188573,-0.504924369315493,-0.0913966318959594,-0.126009895432911,-0.754196059816533,0.464707233435368,Pottawattamie,1,-0.09554310180957,0.0413364629196689,0.105235133384561,0.19668198553991,0.208213408177525,0.325129160265375,0.0509632188684087,0.0825669504455172,0.0254710937865556,0.0928355497549048,0.0940648163325647,0.069509117833595,0.0400623228553035,0.127637327691898,0.0541320299677218,0.193376415598609,0.152022491559114,0.0589097185774177,0.077032637024886,0.45361587488218
"POLYGON ((-92.7673907659076 41.8627599411894,-92.2971932528325 41.8627599411894,-92.3007825468255 41.7759949124391,-92.2971932528325 41.5096864083541,-92.4120506606066 41.5096864083541,-92.7566228839288 41.5088273486635,-92.7566228839288 41.6016057952479,-92.7673907659076 41.6016057952479,-92.7673907659076 41.8627599411894))",-0.199031439103924,0.291965893315673,1.26464741734076,0.439080425288178,-0.498050916576517,-0.35569860446332,-0.448971773979469,-0.774251649290944,0.576054385550177,Poweshiek,1,-0.0925319094035785,0.0416867343645895,0.0955544895810714,0.46118522494263,0.175199977184809,0.372972898016656,0.0539314018170283,0.196765757440926,0.0261682968133692,0.091847005960778,0.0954061426164079,0.117856145967127,0.0352504412541554,-0.0406350764275445,0.053266644185947,0.276748332974713,0.143957689219973,0.170015547360404,0.0826924910384901,0.457412005278101
"POLYGON ((-94.4723054125541 40.8997540280303,-94.0164650754508 40.8971768489585,-94.0164650754508 40.574170405294,-94.2318227150271 40.5715932262223,-94.4723054125541 40.5707341665317,-94.4723054125541 40.8997540280303))",-0.906666493361924,1.11587863584436,-0.910398342418153,-0.0551279560624886,-0.621773065878084,-0.5847603140217,-0.499210288420045,-1.09514108088152,-0.455239871663722,Ringgold,1,-0.0942450787810404,0.0407352196931537,0.0875347335917485,0.213032497692227,0.173601255310234,0.275140686432966,0.052327124911269,0.174817538585679,0.025232137313522,0.0896008300076621,0.0983659031350238,0.11927959988749,0.0364804823851856,-0.0116686175540495,0.0525859870385401,0.209543759582529,0.152621879041392,0.131296726516506,0.0781821271950019,0.530857045420737
"POLYGON ((-95.3875753807538 42.5620345293353,-94.9137885736857 42.5603164099541,-94.9137885736857 42.4744104408944,-94.8563598697987 42.4744104408944,-94.8599491637916 42.2098200561906,-95.0896639793398 42.2106791158811,-95.3229680888809 42.2106791158811,-95.3229680888809 42.4744104408944,-95.3875753807538 42.4744104408944,-95.3875753807538 42.5620345293353))",-0.554195213104882,0.942423321627791,-0.767558219719195,-0.202338963273325,-0.580532349444229,-0.496659656499246,-0.456148704613837,-1.0550299019327,-0.515468820151721,Sac,1,-0.0951057504187468,0.0423865748933067,0.124480653491587,0.396945930298329,0.23739114802327,0.477115897447287,0.0522967834346207,0.0675035703694053,0.0258624243309839,0.0955712193312176,0.0928411921158808,0.0698418419643323,0.0398721024344929,0.161281828383102,0.055121394698726,0.247710005984829,0.151315268430382,0.0313687301811658,0.0811237444271731,0.317657284368268
"POLYGON ((-90.8973685955859 41.7716996139861,-90.7861004818048 41.7716996139861,-90.714314601946 41.7347600472905,-90.6748323680237 41.761390897699,-90.5779214302143 41.7588137186272,-90.538439196292 41.7759949124391,-90.4702426104261 41.7734177333673,-90.4092246125461 41.7296056891469,-90.3159029687297 41.7287466294563,-90.3123136747367 41.6978204805948,-90.3446173206732 41.6471359588496,-90.3410280266803 41.5904380192702,-90.3984567305673 41.5723977657677,-90.4630640224402 41.5234313634036,-90.5563856662567 41.5242904230942,-90.5922786061861 41.5131226471165,-90.6497073100731 41.465015304443,-90.7358503659037 41.4504112897029,-90.7861004818048 41.4529884687747,-90.7825111878119 41.5964514371044,-90.9009578895789 41.597310496795,-90.8973685955859 41.7716996139861))",1.22849779641427,-0.662038334875434,0.045440152045975,1.03843952607516,-0.113137563193865,-0.0913966318959594,-0.197779201776591,-1.01491872298388,1.09908538894489,Scott,1,-0.0906239245940991,0.0416378111034408,0.0817570345754233,0.433648114201333,0.130685462838392,0.408121736651537,0.0539071920951384,0.192561839778969,0.0277505336586733,0.10089143478185,0.0938807109261677,0.0976386246258076,0.0406939503476374,-0.0603867327408647,0.053110457447514,0.283712583291731,0.137951733112525,0.208809454617687,0.0812940845375558,0.431778744265443
"POLYGON ((-95.556272198422 41.86361900088,-95.0932532733327 41.86361900088,-95.0932532733327 41.6024648549385,-95.0394138634386 41.6024648549385,-95.0394138634386 41.5045320502105,-95.1542712712127 41.5053911099011,-95.4988434945349 41.5062501695917,-95.4988434945349 41.6024648549385,-95.5598614924149 41.6024648549385,-95.556272198422 41.86361900088))",-0.469109353429019,0.834013750242438,-0.736178562914259,0.028992619486561,-0.573658896705253,-0.496659656499246,-0.463325635248205,-0.91464077561182,-0.273665697479302,Shelby,1,-0.0953103367984618,0.041684899669303,0.11093222664574,0.260784545115292,0.216469103532827,0.355571664240767,0.0518231049007402,0.0842305748748776,0.0254980620524986,0.0934032281557151,0.0937692291421683,0.0747089767019349,0.0395362910813093,0.132538928997151,0.0544361390152421,0.212610773689422,0.15194217681179,0.0491995188826914,0.0791640906923458,0.418622972161705
"POLYGON ((-96.5540959284593 43.2595909981,-96.0982555913559 43.2570138190282,-95.8613621878219 43.2578728787188,-95.8613621878219 42.9967187327773,-95.8577728938289 42.9090946443364,-96.5361494584946 42.9090946443364,-96.5002565185652 42.9597791660817,-96.5217922825228 42.9778194195842,-96.4930779305793 43.0018730909209,-96.511024400544 43.0499804335943,-96.453595696657 43.0834837615276,-96.4356492266923 43.1204233282233,-96.4679528726287 43.1504904173942,-96.4751314606146 43.2217923717137,-96.5612745164452 43.2243695507855,-96.5540959284593 43.2595909981))",0.0124790527317503,-0.792129820537858,0.986451416336888,0.754532583597114,-0.601152707661156,0.208145603680383,0.0892980235981275,-1.07508549140711,-1.09418121084542,Sioux,1,-0.096177826435645,0.0430825947154112,0.149573409743511,0.277552811022886,0.280617891520989,0.520541058802918,0.0493141631255314,-0.0152986537274581,0.027878738550861,0.100556327494178,0.0923569179231294,0.0394011909402104,0.0411142036151338,0.267190278085517,0.0577254537832058,0.235211808382279,0.156147839913555,-0.0804743263091129,0.0764934159610039,0.189791349542264
"POLYGON ((-93.6970179100791 42.2089609965,-93.463713800538 42.2089609965,-93.2304096909969 42.2089609965,-93.2304096909969 41.8627599411894,-93.3488563927639 41.8627599411894,-93.6970179100791 41.86361900088,-93.6970179100791 42.2089609965))",0.777999411190189,-1.52931490595826,5.80180712237903,3.12042377091413,-0.470557105620614,0.824850206337558,-0.427440982076365,-1.01491872298388,1.53383106435367,Story,1,-0.0934636051556173,0.0420360205996674,0.107738532039728,0.515341274444298,0.20263815946666,0.438357430451962,0.054213620162656,0.158033692196465,0.0255934756860233,0.0923653805913328,0.0945408621943918,0.100289742818605,0.0367993186466265,0.0297801975806212,0.053454469680815,0.278737032244007,0.146201018553368,0.138942083696732,0.0839223464181932,0.401699872781511
